negative_control,antibiotic,model,split_type,fold,n_train,n_test,n,n_resistant,n_susceptible,tp,tn,fp,fn,prevalence,sensitivity,specificity,false_susceptible_rate,false_resistant_rate,balanced_accuracy,mcc,ppv,npv,auroc_binary_score,auprc_binary_score,brier_binary_score,auroc_probability,auprc_probability,brier_probability,calibration_intercept,calibration_slope
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,100,331,83,83,22,61,0,61,0,22,0.26506024096385544,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.7349397590361446,0.5,0.26506024096385544,0.26506024096385544,0.0,0.23530770810514787,0.21149629750491533,-245.44456137317684,-242.59828162628975
TRAINING_LABEL_PERMUTATION,clarithromycin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__100,414,44,44,20,24,0,24,0,20,0.45454545454545453,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5454545454545454,0.5,0.45454545454545453,0.45454545454545453,0.0708333333333333,0.41709090909090907,0.2841728463226566,-530.8304596107595,-523.8379715732314
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,1,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.5,0.62978390789085,0.22382835650134103,-1.1782568630543806,-0.5636599960082177
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__001,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5486453201970444,0.6007447864945381,0.27177686525644806,4.168350858369689,5.541199244526435
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__001,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.7975543478260869,0.8053101178101179,0.2393751078771821,20.89487826916886,27.74772559722209
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,2,331,83,83,27,56,11,56,0,16,0.3253012048192771,0.4074074074074074,1.0,0.5925925925925926,0.0,0.7037037037037037,0.5629142279100245,1.0,0.7777777777777778,0.7037037037037037,0.6001784917447568,0.1927710843373494,0.5185185185185185,0.6553927597189251,0.20028949783028802,0.7438262532939426,2.0618892397480795
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__002,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4969211822660098,0.5253283722823016,0.285896937960537,-0.8203252074366618,-1.0305791931112551
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__002,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.1453804347826086,0.3647680372680373,0.2724480359623507,-11.677913308818463,-15.469777875766619
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,3,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.7592592592592593,0.8215290584768495,0.22214489784842542,-1.2987441809526359,-0.7713355511865345
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__003,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4759852216748768,0.5094736973460907,0.2787258691834528,-0.43788619719443495,-0.548649453012834
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__003,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.8546195652173914,0.8316795594756121,0.2432786192028631,7.039794310694106,10.185395483520479
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,4,331,83,83,27,56,4,56,0,23,0.3253012048192771,0.14814814814814814,1.0,0.8518518518518519,0.0,0.5740740740740741,0.32406235328078015,1.0,0.7088607594936709,0.5740740740740741,0.4252565818830879,0.27710843373493976,0.4074074074074074,0.5488941969767231,0.1983827497330327,3.8120590555669636,5.962595060947357
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__004,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.3355911330049261,0.4143629171519992,0.2939429453841734,-3.9353014043330106,-5.4075934297931045
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__004,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.6100543478260869,0.6668131962636606,0.24738408301211173,-0.3176226248532997,0.06617706841389093
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,5,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.5555555555555556,0.6884507727881222,0.2185914094294286,-0.7030945466066298,0.03568014742019306
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__005,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5116995073891626,0.49963161395279426,0.27494783899885405,0.8956514650034939,1.2873936785166826
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__005,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.7894021739130435,0.7770321457821457,0.23313959134775944,9.34827364858689,13.539671664693353
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,6,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.5185185185185185,0.6578108479285001,0.22541695342841112,-2.1089785209350738,-1.7940970295211924
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__006,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.395935960591133,0.4329129734951274,0.28765160986242455,-2.3076673910656926,-3.1921708762194685
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__006,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.7296195652173914,0.7409029221529222,0.23214437463730497,1.9111842142799587,3.4578463893740405
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,7,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.7037037037037037,0.796387194870015,0.218251893086041,-0.5256514788997996,0.27487670315525936
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__007,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5227832512315271,0.5177505823874382,0.27511438139595945,0.9623524612205798,1.272044216307632
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__007,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.3301630434782608,0.5226411519514967,0.27681615153247746,-2.852824716423688,-2.929918586992958
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,8,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.5925925925925926,0.7251227130745201,0.18847515143507665,5.465446442556121,8.040663926089517
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__008,414,57,57,28,29,1,29,0,27,0.49122807017543857,0.03571428571428571,1.0,0.9642857142857143,0.0,0.5178571428571429,0.13599594831899836,1.0,0.5178571428571429,0.5178571428571429,0.5093984962406015,0.47368421052631576,0.4057881773399015,0.48271132001093686,0.278813093382721,-0.27037936947100355,-0.32092192291659877
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__008,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.6100543478260869,0.6668131962636606,0.24539165309361635,3.5638619876032682,5.368897888302533
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,9,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.3148148148148147,0.4821652567628087,0.24173348723495847,-6.263138320370183,-7.453810312277714
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__009,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5794334975369458,0.5813485481912062,0.27302055761252764,1.3740204014605442,1.9622901817758143
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__009,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.7975543478260869,0.8053101178101179,0.23900528463608156,3.4315446923470074,5.243262161178258
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,10,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.7222222222222222,0.7945839438124368,0.19348480400597992,2.7463675823278066,4.805683651187817
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__010,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5966748768472906,0.5765972682466043,0.2735041006896193,1.3755650924783935,1.855374164703282
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__010,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.3899456521739131,0.5734416445623343,0.26338820672248886,-2.9017888933473595,-3.143735939825701
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,11,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.0925925925925925,0.30242585658586785,0.24260441168207542,-7.957305803351114,-10.08789029593944
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__011,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4612068965517242,0.49742733533785455,0.2869242100515639,-0.6526600774382646,-0.7743073869723824
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__011,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.2078804347826087,0.4186969828417197,0.2725759409310987,-4.428907763584029,-5.0406845885666405
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,12,331,83,83,27,56,3,56,0,24,0.3253012048192771,0.1111111111111111,1.0,0.8888888888888888,0.0,0.5555555555555556,0.27888667551135854,1.0,0.7,0.5555555555555556,0.4002677376171352,0.2891566265060241,0.8333333333333333,0.8737905207327199,0.18873804497947222,4.9800331477315405,7.396022481590702
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__012,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4944581280788178,0.5219743000010982,0.2813573836887649,-1.921683020549128,-2.6402723743009093
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__012,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.202445652173913,0.4222864691614691,0.26566499274432687,-12.331253037825192,-16.631857875426117
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,13,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.3333333333333333,0.5094971237861938,0.23819444069803317,-3.9105937051914674,-4.326229707441608
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__013,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.3700738916256157,0.44943130620974997,0.2940304604598117,-2.382975299321479,-3.110358191675095
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__013,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.735054347826087,0.7607470197930725,0.23447662541831293,2.91418218681914,4.86859130616026
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,14,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.4259259259259259,0.574424962049613,0.22456768896543677,-2.1305323532338387,-1.811259448582311
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__014,414,57,57,28,29,1,29,0,27,0.49122807017543857,0.03571428571428571,1.0,0.9642857142857143,0.0,0.5178571428571429,0.13599594831899836,1.0,0.5178571428571429,0.5178571428571429,0.5093984962406015,0.47368421052631576,0.5584975369458128,0.5786690013757517,0.2759701068550233,0.44597027007378665,0.642790610414752
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__014,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.1453804347826086,0.3647680372680373,0.2769585399525669,-9.648378448410254,-11.821849726817181
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,15,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.2222222222222222,0.39074960375675216,0.2242017734211881,-10.111965994778702,-12.472405613485334
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__015,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5511083743842364,0.5765696855971907,0.2773861993186999,0.03938149061763931,0.1023786549331063
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__015,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.139945652173913,0.36893649143649143,0.2648828494241536,-24.913840398791912,-33.47952990164102
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,16,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.0555555555555555,0.25164527641437073,0.24290284541464133,-14.695338040540504,-18.927744105709465
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__016,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4821428571428571,0.5222647391603722,0.28284047570468046,-0.4185514124385814,-0.4938458504529905
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__016,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.202445652173913,0.4222864691614691,0.2619145033068019,-3.9141849962595976,-4.552359385305633
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,17,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.4814814814814814,0.6025583816748475,0.22448044766911981,-1.9347265340169046,-1.5330654788126055
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__017,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5671182266009852,0.5763873970640887,0.2710852301577523,1.2723874349202544,1.8345369986061706
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__017,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.7948369565217391,0.7968966562716563,0.23082728224135574,5.978841756856182,8.842350464255938
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,18,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.8148148148148149,0.8465993368692775,0.20733204770977318,2.7589946764036393,4.946148643734657
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__018,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.458743842364532,0.4882364794418335,0.28606441037960173,-1.8485397980744442,-2.4924588211208425
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__018,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.202445652173913,0.42233890013495273,0.271701698813181,-9.772545845968354,-12.841227980493484
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,19,331,83,83,27,56,4,56,0,23,0.3253012048192771,0.14814814814814814,1.0,0.8518518518518519,0.0,0.5740740740740741,0.32406235328078015,1.0,0.7088607594936709,0.5740740740740741,0.4252565818830879,0.27710843373493976,0.8888888888888888,0.9250334672021419,0.1879071923532341,5.92039251344565,8.547716919334407
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__019,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.6286945812807881,0.6293485105875123,0.27054691726261115,2.5966859816740233,3.521411314160023
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__019,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.3899456521739131,0.5734416445623343,0.24532619087910357,11.075565268294962,14.892902258261614
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,20,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.5,0.6287554517104295,0.2276318837936878,-2.0648264351199277,-1.798815075027219
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__020,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.3368226600985222,0.4146239431879578,0.2967478891947084,-2.3396700028312436,-3.1891935184247675
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__020,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.6100543478260869,0.6668131962636606,0.24127678479285422,0.31035318673252205,1.0180422400672517
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,21,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.6111111111111112,0.7147947714916383,0.2256602290270385,-1.5362096452736231,-1.0319693096811655
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__021,414,57,57,28,29,1,29,0,27,0.49122807017543857,0.03571428571428571,1.0,0.9642857142857143,0.0,0.5178571428571429,0.13599594831899836,1.0,0.5178571428571429,0.5178571428571429,0.5093984962406015,0.47368421052631576,0.5314039408866995,0.5429183276181285,0.27278699042427385,0.3626220401584477,0.5650041609967857
